mga,department,readiness,se.readiness,factype,process_quality,se.process_quality,year,recode,country,logit_readiness,var_logit_readiness,logit_process_quality,var_logit_process_quality
ALL,kebemer,0.731481481,0.043561182,clinic,0.345238095,0.023749119,2020,7,Senegal,1.002152022,0.0491863,-0.640037355,0.01103801
ALL,kebemer,0.851851852,0.028688766,health center,0.363223443,0.04369224,2020,7,Senegal,1.749199855,0.051677694,-0.561400629,0.035685086
ALL,kedougou,0.787037037,0.029050695,clinic,0.544388944,0.037481673,2020,7,Senegal,1.307157041,0.030041012,0.178024465,0.022836567
ALL,kedougou,0.851851852,0,health center,0.586813187,0.030838923,2020,7,Senegal,1.749199855,NA,0.350806696,0.01617729
ALL,kolda,0.70453555,0.040284929,clinic,0.379756802,0.025791656,2020,7,Senegal,0.868990268,0.037451474,-0.490580605,0.011990114
ALL,kolda,0.777777778,0,health center,0.471428571,0.040645903,2020,7,Senegal,1.252762968,NA,-0.114410351,0.026606906
ALL,kolda,0.777777778,1.11E-16,hospital,0.626666667,0.016329932,2020,7,Senegal,1.252762968,NA,0.517943092,0.004871941
ALL,koumpentoum,0.925925926,0,health center,0.385714286,0.015971914,2020,7,Senegal,2.525728644,NA,-0.46536325,0.004544035
ALL,koungheul,0.764334686,0.041423581,clinic,0.453288166,0.027636947,2020,7,Senegal,1.176593126,0.052885524,-0.187393799,0.012436966
ALL,linguere,0.666666667,0.081144083,clinic,0.153846154,0,2020,7,Senegal,0.693147181,0.133333333,-1.704748092,NA
ALL,linguere,0.740740741,0,health center,0.272893773,0.051428056,2020,7,Senegal,1.049822124,NA,-0.979989975,0.067176478
ALL,linguere,0.703703704,0,hospital,0.363589744,0.067161869,2020,7,Senegal,0.864997437,NA,-0.559817259,0.084245742
ALL,louga,0.661633921,0.043986169,clinic,0.343278466,0.017908228,2020,7,Senegal,0.670584029,0.038603183,-0.648718113,0.006310294
ALL,louga,0.731481481,0.104541507,health center,0.355457875,0.02698111,2020,7,Senegal,1.002152022,0.2832842,-0.595133432,0.013868859
ALL,louga,0.888888889,0,hospital,0.447106227,0.057623145,2020,7,Senegal,2.079441542,NA,-0.21236968,0.054336177
ALL,malem hodar,0.777777778,0,clinic,0.5,0,2020,7,Senegal,1.252762968,NA,0,NA
ALL,matam,0.75,0.02523042,clinic,0.384615385,0,2020,7,Senegal,1.098612289,0.018106996,-0.470003629,NA
ALL,matam,0.796296296,0.048112522,health center,0.628571429,0.07133923,2020,7,Senegal,1.363304843,0.087976972,0.526093096,0.093367761
ALL,matam,0.666666667,0,hospital,NA,NA,2020,7,Senegal,0.693147181,NA,NA,NA
ALL,mbacke,0.857142857,0.040563591,clinic,0.347063282,0.017744583,2020,7,Senegal,1.791759469,0.109739369,-0.631973085,0.006131575
ALL,mbacke,0.944444444,0.018518519,health center,0.394871795,0.034656545,2020,7,Senegal,2.833213344,0.124567474,-0.426879203,0.021036016
ALL,mbacke,0.981481481,0.018518519,hospital,0.42029304,0.029096395,2020,7,Senegal,3.970291914,1.038091848,-0.321570551,0.014261229
ALL,mbour,0.768453161,0.028125042,clinic,0.350493097,0.027805626,2020,7,Senegal,1.199597432,0.024984684,-0.616872454,0.014918972
ALL,mbour,0.648148148,0.100410679,health center,0.306593407,0.041773889,2020,7,Senegal,0.610909082,0.193861496,-0.816094081,0.038610752
ALL,mbour,0.481481481,0.06415003,hospital,0.46978022,0.045390679,2020,7,Senegal,-0.074107972,0.066024635,-0.121026632,0.033207185
ALL,medina yoroufoula,0.759259259,0.041201103,clinic,0.513492063,0.052163382,2020,7,Senegal,1.148622709,0.050808725,0.053981359,0.043599766
ALL,medina yoroufoula,0.666666667,0,health center,0.322857143,0.030333424,2020,7,Senegal,0.693147181,NA,-0.740672322,0.019251363
ALL,nioro du rip,0.733333333,0.036529861,clinic,0.465584416,0.029272196,2020,7,Senegal,1.011600912,0.034894399,-0.13788036,0.013840619
ALL,oussouye,0.816567709,0.034325995,clinic,0.328308248,0.025283365,2020,7,Senegal,1.493264222,0.052518256,-0.715846584,0.013145168
ALL,oussouye,0.822222258,0.025141564,health center,0.273421529,0.02532851,2020,7,Senegal,1.531476614,0.029583623,-0.977331821,0.016255069
ALL,pikine,0.777777778,0.042865289,clinic,0.391585267,0.018462629,2020,7,Senegal,1.252762968,0.061507131,-0.44065349,0.006005303
ALL,pikine,0.826558238,0.038699474,health center,0.427901148,0.029622058,2020,7,Senegal,1.5614285,0.072871188,-0.29041959,0.014642034
ALL,pikine,0.581790132,0.010821202,hospital,NA,NA,2020,7,Senegal,0.3301264,0.001978016,NA,NA
ALL,podor,0.788359788,0.022813055,clinic,0.333369963,0.036313554,2020,7,Senegal,1.315066852,0.018694834,-0.69298235,0.026700219
ALL,podor,0.814814815,0,health center,0.31025641,0.11823504,2020,7,Senegal,1.481604541,NA,-0.798920834,0.305263961
ALL,ranerou,0.722222222,0.013733701,clinic,NA,NA,2020,7,Senegal,0.955511445,0.004686391,NA,NA
ALL,rufisque,0.801040471,0.023650383,clinic,0.418790541,0.068756909,2020,7,Senegal,1.392810038,0.022021047,-0.327740314,0.079794621
ALL,rufisque,0.666666667,0,health center,0.313186813,0.027412365,2020,7,Senegal,0.693147181,NA,-0.785262469,0.016240853
ALL,rufisque,0.63734559,0.119033226,hospital,NA,NA,2020,7,Senegal,0.563861693,0.265216484,NA,NA
ALL,saint louis,0.726876349,0.027800937,clinic,0.358473487,0.042264332,2020,7,Senegal,0.978831752,0.019610071,-0.581995813,0.033775728
ALL,saint louis,0.814814815,0,health center,0.451648352,0.061480125,2020,7,Senegal,1.481604541,NA,-0.194012881,0.061624061
ALL,saint louis,0.777777778,1.11E-16,hospital,NA,NA,2020,7,Senegal,1.252762968,NA,NA,NA
ALL,salemata,0.827004215,0.010417567,clinic,0.642857143,0,2020,7,Senegal,1.564542561,0.005302078,0.587786665,NA
ALL,saraya,0.740740741,0.032075015,clinic,0.638461538,0.05789968,2020,7,Senegal,1.049822124,0.027895408,0.568693006,0.062917844
ALL,saraya,0.814814815,0,health center,0.595238095,0.070630462,2020,7,Senegal,1.481604541,NA,0.385662481,0.085941592
ALL,sedhiou,0.685185185,0.029012943,clinic,0.416089039,0.040299604,2020,7,Senegal,0.777704569,0.018090781,-0.338849233,0.02751286
ALL,sedhiou,0.888888889,1.11E-16,hospital,0.473015873,0.095607748,2020,7,Senegal,2.079441542,NA,-0.108041482,0.147109149
ALL,tambacounda,0.663458009,0.036259278,clinic,0.257387057,0.051863315,2020,7,Senegal,0.678742636,0.026371383,-1.059593959,0.073624457
ALL,tambacounda,0.518518519,0.085533373,health center,0.076923077,0,2020,7,Senegal,0.074107972,0.117377128,-2.48490665,NA
ALL,tambacounda,0.814814815,0,hospital,0.544047619,0.044686487,2020,7,Senegal,1.481604541,NA,0.176648402,0.032451862
ALL,thies,0.756853765,0.03367328,clinic,0.412380952,0.032975672,2020,7,Senegal,1.135507004,0.033482031,-0.354131296,0.018518184
ALL,thies,0.745097904,0.104151116,health center,0.354899267,0.0262224,2020,7,Senegal,1.072636089,0.30071449,-0.597572484,0.013118362
ALL,thies,0.922962931,0.03620388,hospital,0.449709463,0.038473467,2020,7,Senegal,2.48330235,0.259263996,-0.201844653,0.024169881
ALL,tivaoune,0.892287584,0.028005804,clinic,0.345207289,0.02676566,2020,7,Senegal,2.114323624,0.084909218,-0.64017364,0.014021302
ALL,tivaoune,0.925925926,0,health center,0.314285714,0.033520881,2020,7,Senegal,2.525728644,NA,-0.780158558,0.024193303
ALL,tivaoune,1,0,hospital,0.30981685,0.048226476,2020,7,Senegal,NA,NA,-0.800975682,0.050866549
ALL,velingara,0.730666007,0.022921277,clinic,0.331573984,0.037186076,2020,7,Senegal,0.998004237,0.013566176,-0.701074753,0.028150955
ALL,velingara,0.814814815,0,health center,0.282417582,0.022266552,2020,7,Senegal,1.481604541,NA,-0.932501044,0.012071991
ALL,ziguinchor,0.714744217,0.068210243,clinic,0.400249445,0.030316964,2020,7,Senegal,0.918538479,0.111925482,-0.404425862,0.015950291
ALL,ziguinchor,0.722222222,0.048112522,health center,0.428571429,0.044030098,2020,7,Senegal,0.955511445,0.057514793,-0.287682072,0.032324288
ALL,ziguinchor,0.925925926,1.11E-16,hospital,0.64,0.077746025,2020,7,Senegal,2.525728644,NA,0.575364145,0.113865312
ALL,guediawaye,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,foundiougne,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,guinguineo,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,kedougou,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,saraya,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,medina yoroufoula,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,velingara,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,kebemer,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,kanel,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,dagana,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,podor,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,bounkiling,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,goudomp,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,goudiry,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,koumpentoum,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,bignona,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,oussouye,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,bambey,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,gossas,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,birkelane,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,koungheul,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,malem hodar,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,nioro du rip,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,salemata,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,ranerou,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,bakel,NA,NA,hospital,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,sedhiou,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,bambey,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,gossas,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,birkelane,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,koungheul,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,malem hodar,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,nioro du rip,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,salemata,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,ranerou,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,bakel,NA,NA,health center,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,koumpentoum,NA,NA,clinic,NA,NA,2020,7,Senegal,NA,NA,NA,NA
